fecha_estimacion,fecha,nuevos_mu_10,nuevos_mu_50,nuevos_mu_90,acum_mu_10,acum_mu_50,acum_mu_90,nuevos_obs_10,nuevos_obs_50,nuevos_obs_90,acum_obs_10,acum_obs_50,acum_obs_90
2021-02-10,2020-12-11,9926.538637467836,10551.501981557767,11093.530766150565,1284211.4057504993,1298199.4561683643,1313497.0458555704,8325,10443.5,12544,1191348,1294221.5,1378687
2021-02-10,2020-12-12,10026.404175662572,10701.8475791548,11294.639951859719,1294793.1721644872,1308910.25077452,1324459.7712790559,8494,10596,12740,1205879,1304746.5,1392931
2021-02-10,2020-12-13,10106.761701455142,10764.842992280472,11348.946213998537,1305430.7679012143,1319776.7488573245,1335402.1718527225,8480,10682.5,12676,1217941,1315763.5,1404959
2021-02-10,2020-12-14,10130.46783203813,10706.085796658666,11195.80893835356,1315556.179369043,1330463.0069750021,1345950.7599342573,8427,10634,12721,1222938,1326581.5,1409990
2021-02-10,2020-12-15,10208.73542968107,10680.407091555086,11149.969548485607,1325776.71066715,1341197.975337605,1356447.579924065,8469,10624,12707,1236140,1337263,1422955
2021-02-10,2020-12-16,10206.810128944493,10666.070711521661,11079.009612142816,1336146.1233227495,1351878.0008751142,1367132.2004421717,8614,10618,12822,1250897,1347964,1437871
2021-02-10,2020-12-17,10254.710384328951,10673.351128455884,11079.351712699648,1346701.6158402583,1362550.2480435274,1377870.3610184512,8471,10588,12696,1258182,1358714.5,1445803
2021-02-10,2020-12-18,10264.426644059955,10679.29846397046,11069.344841498,1357550.1601802907,1373175.7468047577,1389127.8750753126,8488,10629,12670,1273919,1369427,1461496
2021-02-10,2020-12-19,10258.079699889995,10696.476731884279,11075.421164106718,1368177.3679806942,1383873.4848951856,1400091.8915925825,8664,10650,12857,1279976,1380405,1467863
2021-02-10,2020-12-20,10282.05067881741,10715.59028418093,11127.746032025676,1378884.670221402,1394619.7915877975,1410975.4576607249,8685,10643.5,12914,1293087,1390839,1481102
2021-02-10,2020-12-21,10258.854950542305,10734.222955494526,11146.930021037915,1389342.7811896943,1405400.366560565,1421707.2896727133,8572,10682.5,12784,1302731,1401822.5,1491047
2021-02-10,2020-12-22,10285.581828949784,10756.829700020207,11226.278217962763,1398960.1787695456,1416172.0347263769,1431631.5987780576,8362,10682,12594,1312209,1412701,1500369
2021-02-10,2020-12-23,10299.586187672536,10782.419109797447,11303.316017807774,1410911.0240523238,1427048.437940762,1443811.0325676594,8341,10675.5,12610,1326049,1423284,1514213
2021-02-10,2020-12-24,10248.935147168733,10804.178411507035,11318.756787339942,1421333.020685626,1437846.1453779715,1454690.9445257888,8633,10744.5,12861,1336432,1434306,1524946
2021-02-10,2020-12-25,10236.136039462968,10829.609933613536,11382.554161018348,1431221.4464178241,1448745.89631946,1464938.653488553,8436,10685.5,12741,1347775,1444932.5,1535818
2021-02-10,2020-12-26,10227.146876935096,10856.495421079442,11453.517753912078,1442487.4691119734,1459603.9950066782,1476458.3129091659,8704,10805.5,13055,1356935,1455742.5,1545635
2021-02-10,2020-12-27,10190.010471605545,10885.375530667885,11498.877174160669,1453369.3758573942,1470457.1109885843,1487620.1462935717,8586,10829,13045,1366235,1466538,1554733
2021-02-10,2020-12-28,10428.5400634753,11088.586515478702,11713.11537140237,1464274.4834468523,1481530.2894912628,1498808.0556158512,8694,10969,13286,1378116,1477698.5,1566992
